season_id,playerId,info_position,info_shirtNum,info_positionInfo,info_loan,birth_date_label,birth_country_country,birth_place,age,name_display,id,_accurate_back_zone_pass,_accurate_chipped_pass,_accurate_cross,_accurate_cross_nocorner,_accurate_fwd_zone_pass,_accurate_launches,_accurate_long_balls,_accurate_pass,_accurate_through_ball,_accurate_throws,_aerial_lost,_aerial_won,_appearances,_attempted_tackle_foul,_attempts_conceded_ibox,_attempts_conceded_obox,_attempts_obox,_att_assist_openplay,_att_lf_total,_att_obox_blocked,_att_obx_centre,_att_openplay,_backward_pass,_ball_recovery,_big_chance_created,_blocked_cross,_blocked_pass,_blocked_scoring_att,_challenge_lost,_clean_sheet,_crosses_18yard,_crosses_18yardplus,_dispossessed,_draws,_duel_lost,_duel_won,_effective_blocked_cross,_effective_clearance,_effective_head_clearance,_final_third_entries,_fouled_final_third,_fouls,_fwd_pass,_game_started,_goals_conceded,_goals_conceded_ibox,_goals_conceded_obox,_head_clearance,_head_pass,_interception,_interceptions_in_box,_interception_won,_leftside_pass,_long_pass_own_to_opp,_long_pass_own_to_opp_success,_losses,_lost_corners,_mins_played,_offside_provoked,_offtarget_att_assist,_ontarget_att_assist,_open_play_pass,_outfielder_block,_overrun,_passes_left,_passes_right,_penalty_conceded,_pen_area_entries,_pen_goals_conceded,_poss_lost_all,_poss_lost_ctrl,_poss_won_att_3rd,_poss_won_def_3rd,_poss_won_mid_3rd,_put_through,_rightside_pass,_successful_final_third_passes,_successful_open_play_pass,_successful_put_through,_times_tackled,_total_att_assist,_total_back_zone_pass,_total_chipped_pass,_total_clearance,_total_contest,_total_cross,_total_cross_nocorner,_total_final_third_passes,_total_flick_on,_total_fwd_zone_pass,_total_launches,_total_long_balls,_total_offside,_total_pass,_total_pull_back,_total_scoring_att,_total_sub_off,_total_sub_on,_total_tackle,_total_through_ball,_total_throws,_touches,_touches_in_opp_box,_turnover,_unsuccessful_touch,_was_fouled,_winning_goal,_wins,_won_contest,_won_corners,_won_tackle,_yellow_card,season,per_wins
489,343141.0,G,1.0,Goalkeeper,True,18 May 1999,Ireland,,23,Mark Travers,50453.0,162.0,19.0,,,64.0,28.0,81.0,226.0,,1.0,0.0,4.0,12.0,,122.0,73.0,,,,,,,0.0,78.0,,,1.0,,,2.0,,,,0.0,0.0,4.0,,11.0,,38.0,,,174.0,11.0,32.0,26.0,6.0,,0.0,,,,76.0,135.0,64.0,10.0,19.0,1035.0,,,,145.0,,,32.0,16.0,,,2.0,87.0,87.0,,6.0,,1.0,63.0,13.0,111.0,1.0,0.0,,178.0,30.0,11.0,,,,38.0,,135.0,61.0,167.0,,313.0,,,,1.0,,,1.0,423.0,,,,,0.0,2.0,,,,,2022,0.16666666666666666
274,343141.0,G,1.0,Goalkeeper,True,18 May 1999,Ireland,,20,Mark Travers,50453.0,14.0,1.0,,,1.0,,2.0,15.0,,,,,1.0,,13.0,5.0,,,,,,,,7.0,,,,,,,,,,0.0,,,,1.0,,2.0,,,14.0,1.0,3.0,3.0,,,,,,,4.0,7.0,1.0,1.0,1.0,90.0,,,,17.0,,,,,,,,10.0,10.0,,2.0,,,7.0,,11.0,,,,18.0,3.0,1.0,,,,2.0,,7.0,5.0,11.0,,25.0,,,,,,,,33.0,,,,,,0.0,,,,,2019,0.0
210,343141.0,G,1.0,Goalkeeper,True,18 May 1999,Ireland,,19,Mark Travers,50453.0,24.0,4.0,,,4.0,3.0,7.0,28.0,,,,,2.0,,18.0,11.0,,,,,,,,16.0,,,1.0,,,1.0,,,,0.0,,,,2.0,1.0,1.0,,,26.0,2.0,5.0,5.0,,1.0,,,,,7.0,11.0,4.0,1.0,4.0,180.0,,,,24.0,,,2.0,5.0,,,,15.0,15.0,,,1.0,1.0,10.0,,15.0,,,,32.0,6.0,2.0,,,,1.0,,11.0,9.0,22.0,,43.0,,,,,,,,67.0,,,,,,1.0,,,,,2018,0.5
578,347494.0,F,31.0,Left Winger,True,28 May 1999,Belgium,Lembeek,24,Mike Trésor,75883.0,24.0,,1.0,,39.0,,,62.0,,2.0,2.0,,5.0,,26.0,13.0,,2.0,1.0,,,2.0,25.0,10.0,1.0,,1.0,,3.0,,7.0,1.0,2.0,1.0,15.0,5.0,,1.0,1.0,5.0,,,11.0,2.0,5.0,4.0,1.0,1.0,4.0,,,,27.0,2.0,1.0,4.0,,220.0,,2.0,2.0,73.0,,,11.0,13.0,,22.0,1.0,44.0,44.0,,8.0,2.0,1.0,13.0,29.0,59.0,1.0,10.0,4.0,29.0,1.0,1.0,9.0,18.0,9.0,35.0,,65.0,,1.0,1.0,76.0,,3.0,2.0,3.0,4.0,,2.0,125.0,5.0,3.0,3.0,,0.0,0.0,1.0,2.0,2.0,,2023,0.0
578,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,33,Kieran Trippier,3905.0,359.0,48.0,31.0,19.0,303.0,,36.0,631.0,,77.0,4.0,16.0,10.0,10.0,68.0,35.0,2.0,14.0,,1.0,2.0,1.0,116.0,60.0,8.0,1.0,13.0,1.0,12.0,2.0,23.0,9.0,5.0,2.0,32.0,51.0,1.0,8.0,4.0,92.0,2.0,10.0,287.0,10.0,11.0,8.0,3.0,4.0,65.0,6.0,2.0,6.0,320.0,92.0,64.0,3.0,3.0,859.0,2.0,18.0,13.0,717.0,5.0,,13.0,162.0,,111.0,,192.0,192.0,3.0,29.0,28.0,24.0,36.0,131.0,598.0,13.0,6.0,31.0,405.0,88.0,8.0,9.0,76.0,46.0,197.0,1.0,430.0,6.0,68.0,1.0,759.0,,2.0,2.0,,15.0,1.0,81.0,1017.0,13.0,7.0,7.0,12.0,0.0,5.0,8.0,5.0,9.0,3.0,2023,0.5
489,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,32,Kieran Trippier,3905.0,679.0,158.0,135.0,54.0,1024.0,10.0,148.0,1568.0,6.0,292.0,35.0,49.0,38.0,25.0,234.0,141.0,13.0,33.0,,8.0,13.0,2.0,239.0,264.0,24.0,9.0,39.0,8.0,44.0,14.0,88.0,45.0,9.0,14.0,146.0,168.0,9.0,75.0,45.0,429.0,2.0,48.0,962.0,38.0,31.0,28.0,3.0,45.0,198.0,43.0,2.0,43.0,762.0,307.0,175.0,5.0,19.0,3347.0,10.0,53.0,57.0,1928.0,15.0,2.0,38.0,624.0,1.0,551.0,2.0,843.0,843.0,15.0,145.0,104.0,80.0,101.0,566.0,1483.0,30.0,21.0,110.0,799.0,357.0,75.0,31.0,393.0,203.0,869.0,5.0,1658.0,54.0,325.0,7.0,2064.0,1.0,14.0,7.0,,71.0,16.0,318.0,3194.0,25.0,27.0,27.0,29.0,0.0,19.0,19.0,43.0,49.0,5.0,2022,0.5
418,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,31,Kieran Trippier,3905.0,62.0,18.0,12.0,1.0,82.0,1.0,17.0,132.0,,45.0,5.0,10.0,6.0,1.0,41.0,25.0,2.0,,,,2.0,,32.0,31.0,,,14.0,,6.0,1.0,4.0,2.0,1.0,1.0,17.0,31.0,,10.0,6.0,53.0,1.0,3.0,113.0,5.0,5.0,5.0,,6.0,27.0,10.0,1.0,10.0,52.0,39.0,19.0,1.0,2.0,429.0,1.0,5.0,2.0,191.0,3.0,,5.0,65.0,,46.0,,99.0,99.0,,16.0,15.0,14.0,6.0,42.0,127.0,7.0,3.0,7.0,82.0,45.0,10.0,3.0,28.0,14.0,76.0,,149.0,5.0,42.0,,203.0,,2.0,2.0,1.0,17.0,,53.0,354.0,,1.0,1.0,3.0,1.0,4.0,1.0,2.0,10.0,,2021,0.6666666666666666
210,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,28,Kieran Trippier,3905.0,562.0,76.0,54.0,40.0,710.0,13.0,69.0,1218.0,2.0,254.0,28.0,31.0,27.0,11.0,186.0,102.0,5.0,30.0,,1.0,5.0,3.0,347.0,166.0,8.0,16.0,83.0,3.0,25.0,8.0,84.0,31.0,15.0,1.0,95.0,127.0,16.0,61.0,30.0,200.0,5.0,20.0,579.0,25.0,23.0,22.0,1.0,30.0,101.0,23.0,,23.0,585.0,199.0,104.0,8.0,13.0,2278.0,17.0,26.0,23.0,1491.0,5.0,4.0,19.0,512.0,,250.0,2.0,545.0,545.0,12.0,85.0,69.0,83.0,31.0,384.0,1174.0,33.0,0.0,49.0,644.0,181.0,61.0,15.0,185.0,133.0,549.0,4.0,1083.0,69.0,184.0,6.0,1542.0,1.0,8.0,3.0,1.0,67.0,3.0,283.0,2343.0,25.0,20.0,20.0,24.0,0.0,18.0,7.0,23.0,37.0,2.0,2018,0.6666666666666666
79,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,27,Kieran Trippier,3905.0,453.0,50.0,23.0,13.0,601.0,6.0,74.0,1031.0,2.0,208.0,29.0,36.0,24.0,11.0,140.0,70.0,6.0,29.0,,1.0,6.0,1.0,300.0,147.0,7.0,8.0,53.0,1.0,23.0,7.0,70.0,22.0,6.0,6.0,81.0,120.0,8.0,45.0,23.0,193.0,3.0,18.0,391.0,21.0,21.0,20.0,1.0,23.0,100.0,20.0,3.0,20.0,532.0,155.0,73.0,5.0,15.0,1913.0,11.0,14.0,26.0,1243.0,6.0,4.0,31.0,386.0,,176.0,1.0,411.0,411.0,10.0,83.0,54.0,53.0,43.0,327.0,1010.0,25.0,,41.0,499.0,119.0,45.0,18.0,122.0,96.0,462.0,1.0,889.0,30.0,151.0,3.0,1266.0,1.0,7.0,3.0,3.0,52.0,5.0,239.0,1886.0,25.0,20.0,20.0,20.0,,13.0,13.0,11.0,30.0,1.0,2017,0.5416666666666666
54,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,26,Kieran Trippier,3905.0,115.0,7.0,7.0,7.0,155.0,,12.0,263.0,,68.0,5.0,4.0,12.0,6.0,36.0,27.0,3.0,8.0,,2.0,3.0,0.0,73.0,32.0,5.0,2.0,20.0,2.0,6.0,2.0,21.0,8.0,4.0,1.0,23.0,26.0,2.0,13.0,4.0,53.0,1.0,8.0,115.0,6.0,3.0,3.0,,4.0,28.0,7.0,,7.0,152.0,50.0,22.0,1.0,3.0,566.0,5.0,3.0,10.0,337.0,3.0,,4.0,114.0,,43.0,,126.0,126.0,3.0,15.0,14.0,20.0,4.0,76.0,256.0,13.0,5.0,14.0,134.0,29.0,13.0,1.0,29.0,29.0,125.0,1.0,239.0,8.0,37.0,1.0,344.0,,3.0,2.0,6.0,17.0,,82.0,534.0,8.0,2.0,2.0,5.0,0.0,10.0,,4.0,13.0,1.0,2016,0.8333333333333334
42,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,25,Kieran Trippier,3905.0,66.0,6.0,7.0,7.0,137.0,3.0,11.0,196.0,,53.0,8.0,11.0,6.0,1.0,21.0,22.0,,5.0,,,1.0,1.0,53.0,29.0,,5.0,13.0,,2.0,1.0,22.0,12.0,4.0,0.0,20.0,36.0,5.0,9.0,6.0,46.0,3.0,3.0,99.0,5.0,4.0,4.0,,7.0,39.0,11.0,,11.0,105.0,39.0,21.0,1.0,3.0,458.0,,2.0,4.0,262.0,2.0,,2.0,103.0,,45.0,,127.0,124.0,3.0,12.0,14.0,13.0,8.0,61.0,193.0,6.0,,6.0,84.0,17.0,12.0,6.0,34.0,34.0,96.0,3.0,215.0,13.0,28.0,,265.0,2.0,2.0,,1.0,14.0,,66.0,448.0,,7.0,7.0,10.0,,5.0,3.0,5.0,12.0,1.0,2015,0.8333333333333334
27,300029.0,D,2.0,Right Full Back,False,19 September 1990,England,Bury,24,Kieran Trippier,3905.0,455.0,168.0,92.0,70.0,655.0,64.0,216.0,1018.0,1.0,460.0,52.0,73.0,38.0,13.0,329.0,265.0,,37.0,,5.0,11.0,1.0,212.0,257.0,10.0,27.0,107.0,5.0,47.0,10.0,87.0,147.0,19.0,12.0,163.0,214.0,27.0,151.0,93.0,673.0,6.0,17.0,955.0,38.0,53.0,47.0,6.0,93.0,173.0,82.0,3.0,82.0,472.0,558.0,239.0,19.0,46.0,3416.0,6.0,39.0,25.0,1593.0,13.0,7.0,64.0,600.0,,355.0,3.0,1113.0,1113.0,7.0,131.0,119.0,107.0,42.0,332.0,969.0,28.0,,65.0,548.0,381.0,151.0,54.0,341.0,261.0,761.0,10.0,1474.0,293.0,573.0,2.0,1681.0,,11.0,1.0,,73.0,2.0,565.0,3162.0,,29.0,29.0,47.0,,7.0,26.0,36.0,57.0,2.0,2014,0.18421052631578946
578,336745.0,F,19.0,Forward,False,4 December 1994,Belgium,,29,Leandro Trossard,20486.0,22.0,2.0,3.0,2.0,41.0,,2.0,60.0,,,2.0,,6.0,,14.0,8.0,,7.0,1.0,,,1.0,23.0,13.0,1.0,,4.0,,1.0,,3.0,2.0,3.0,2.0,6.0,8.0,,1.0,,5.0,1.0,,14.0,2.0,2.0,1.0,1.0,,1.0,2.0,,2.0,10.0,6.0,4.0,0.0,,209.0,,1.0,6.0,73.0,,,17.0,3.0,,9.0,,29.0,29.0,1.0,5.0,7.0,8.0,29.0,27.0,57.0,4.0,3.0,7.0,27.0,3.0,1.0,2.0,7.0,5.0,32.0,1.0,56.0,,2.0,2.0,76.0,,2.0,2.0,4.0,4.0,,,114.0,12.0,6.0,6.0,2.0,1.0,4.0,2.0,,3.0,,2023,0.6666666666666666
489,336745.0,F,19.0,Forward,False,4 December 1994,Belgium,,28,Leandro Trossard,20486.0,186.0,60.0,25.0,18.0,518.0,4.0,42.0,679.0,6.0,22.0,15.0,7.0,36.0,8.0,169.0,62.0,11.0,28.0,27.0,5.0,11.0,48.0,216.0,111.0,9.0,2.0,48.0,17.0,19.0,1.0,46.0,18.0,49.0,7.0,126.0,88.0,2.0,2.0,0.0,89.0,8.0,19.0,224.0,26.0,38.0,35.0,3.0,0.0,16.0,12.0,1.0,12.0,108.0,45.0,27.0,11.0,,2254.0,,10.0,35.0,836.0,0.0,6.0,220.0,65.0,,140.0,4.0,391.0,391.0,31.0,32.0,48.0,74.0,313.0,328.0,654.0,35.0,74.0,46.0,226.0,92.0,2.0,54.0,90.0,67.0,444.0,12.0,725.0,12.0,65.0,8.0,861.0,8.0,55.0,20.0,10.0,22.0,15.0,24.0,1361.0,151.0,56.0,56.0,30.0,1.0,18.0,29.0,29.0,13.0,1.0,2022,0.5
418,336745.0,F,19.0,Forward,False,4 December 1994,Belgium,,27,Leandro Trossard,20486.0,220.0,59.0,14.0,11.0,667.0,,70.0,873.0,3.0,11.0,20.0,9.0,34.0,12.0,229.0,146.0,31.0,41.0,19.0,12.0,31.0,65.0,256.0,142.0,5.0,3.0,68.0,24.0,27.0,6.0,30.0,12.0,73.0,14.0,168.0,125.0,3.0,7.0,3.0,102.0,7.0,24.0,259.0,32.0,33.0,27.0,6.0,3.0,30.0,15.0,1.0,15.0,222.0,55.0,31.0,10.0,5.0,2810.0,,22.0,25.0,1105.0,4.0,7.0,279.0,117.0,1.0,121.0,3.0,487.0,487.0,34.0,43.0,65.0,68.0,383.0,419.0,858.0,29.0,97.0,47.0,259.0,112.0,7.0,80.0,51.0,46.0,586.0,20.0,912.0,10.0,98.0,13.0,1120.0,5.0,74.0,9.0,2.0,34.0,8.0,12.0,1697.0,170.0,93.0,93.0,26.0,3.0,10.0,56.0,33.0,20.0,2.0,2021,0.29411764705882354
363,336745.0,F,19.0,Forward,False,4 December 1994,Belgium,,26,Leandro Trossard,20486.0,217.0,63.0,24.0,13.0,593.0,,57.0,786.0,,6.0,22.0,4.0,35.0,9.0,142.0,101.0,26.0,38.0,28.0,5.0,26.0,51.0,208.0,146.0,6.0,4.0,67.0,16.0,26.0,4.0,34.0,17.0,60.0,13.0,164.0,108.0,4.0,3.0,2.0,116.0,7.0,27.0,226.0,30.0,30.0,29.0,1.0,2.0,25.0,26.0,,26.0,256.0,35.0,24.0,14.0,6.0,2620.0,1.0,19.0,31.0,968.0,2.0,1.0,162.0,129.0,,146.0,5.0,435.0,435.0,28.0,39.0,79.0,67.0,308.0,393.0,758.0,32.0,89.0,50.0,250.0,97.0,3.0,68.0,83.0,56.0,539.0,14.0,831.0,7.0,82.0,5.0,998.0,8.0,58.0,17.0,5.0,33.0,,6.0,1535.0,121.0,67.0,67.0,32.0,3.0,8.0,39.0,20.0,14.0,2.0,2020,0.22857142857142856
274,336745.0,F,19.0,Forward,False,4 December 1994,Belgium,,25,Leandro Trossard,20486.0,141.0,49.0,19.0,14.0,407.0,1.0,40.0,529.0,,14.0,17.0,2.0,31.0,7.0,203.0,84.0,10.0,32.0,15.0,1.0,10.0,35.0,126.0,100.0,5.0,2.0,39.0,8.0,32.0,2.0,37.0,18.0,33.0,12.0,120.0,64.0,2.0,6.0,2.0,86.0,3.0,14.0,174.0,22.0,34.0,29.0,5.0,2.0,20.0,9.0,,9.0,91.0,39.0,30.0,13.0,1.0,2013.0,,19.0,23.0,699.0,1.0,6.0,160.0,61.0,,108.0,1.0,354.0,354.0,15.0,36.0,49.0,39.0,319.0,258.0,519.0,15.0,,42.0,174.0,88.0,6.0,53.0,75.0,64.0,383.0,20.0,611.0,7.0,63.0,4.0,710.0,8.0,41.0,12.0,9.0,22.0,2.0,14.0,1107.0,100.0,51.0,51.0,11.0,,6.0,29.0,8.0,17.0,,2019,0.1935483870967742
578,343519.0,D,5.0,Centre Central Defender,False,12 August 1998,United States,Media,25,Auston Trusty,54831.0,56.0,3.0,,,14.0,,2.0,70.0,,1.0,2.0,7.0,5.0,,35.0,24.0,,1.0,,,,,9.0,7.0,,1.0,2.0,,2.0,,,,1.0,0.0,8.0,19.0,1.0,21.0,11.0,7.0,,2.0,29.0,3.0,12.0,10.0,2.0,11.0,13.0,4.0,2.0,4.0,30.0,18.0,7.0,5.0,6.0,285.0,3.0,1.0,,91.0,3.0,,5.0,6.0,,,1.0,30.0,30.0,,6.0,1.0,3.0,23.0,,70.0,2.0,2.0,1.0,65.0,9.0,21.0,1.0,,,5.0,,26.0,2.0,8.0,1.0,91.0,,,,2.0,12.0,,6.0,151.0,2.0,2.0,2.0,1.0,0.0,0.0,,1.0,7.0,1.0,2023,0.0
578,187644.0,D,21.0,Left Full Back,False,12 May 1996,Greece,Thessaloniki,27,Kostas Tsimikas,16006.0,52.0,,4.0,2.0,54.0,,2.0,102.0,,13.0,5.0,3.0,3.0,4.0,10.0,7.0,,,,,,,29.0,9.0,1.0,,1.0,,1.0,1.0,9.0,1.0,1.0,0.0,12.0,7.0,,1.0,1.0,3.0,,4.0,31.0,2.0,,,,1.0,7.0,,,,8.0,5.0,3.0,0.0,1.0,156.0,,2.0,,112.0,,,35.0,1.0,,14.0,,36.0,36.0,1.0,5.0,3.0,2.0,49.0,24.0,97.0,1.0,2.0,2.0,62.0,2.0,1.0,1.0,17.0,10.0,28.0,1.0,72.0,4.0,7.0,,117.0,,,1.0,1.0,4.0,,15.0,166.0,3.0,4.0,4.0,1.0,0.0,3.0,,3.0,2.0,,2023,1.0
489,187644.0,D,21.0,Left Full Back,False,12 May 1996,Greece,Thessaloniki,26,Kostas Tsimikas,16006.0,192.0,18.0,20.0,7.0,207.0,,17.0,379.0,,75.0,7.0,7.0,20.0,9.0,66.0,18.0,2.0,3.0,6.0,2.0,2.0,5.0,138.0,50.0,1.0,1.0,11.0,4.0,6.0,1.0,24.0,15.0,7.0,6.0,41.0,34.0,1.0,14.0,6.0,41.0,1.0,13.0,136.0,9.0,11.0,10.0,1.0,6.0,31.0,12.0,,12.0,16.0,44.0,27.0,5.0,7.0,767.0,2.0,3.0,15.0,430.0,1.0,,139.0,6.0,,82.0,1.0,172.0,172.0,7.0,19.0,24.0,16.0,154.0,88.0,368.0,7.0,15.0,18.0,214.0,37.0,14.0,12.0,85.0,51.0,117.0,1.0,315.0,4.0,28.0,,444.0,1.0,7.0,7.0,11.0,14.0,1.0,87.0,743.0,22.0,13.0,13.0,9.0,0.0,9.0,4.0,14.0,9.0,3.0,2022,0.45
418,187644.0,D,21.0,Left Full Back,False,12 May 1996,Greece,Thessaloniki,25,Kostas Tsimikas,16006.0,162.0,14.0,26.0,15.0,280.0,1.0,10.0,416.0,,66.0,11.0,12.0,13.0,12.0,55.0,30.0,3.0,11.0,7.0,1.0,3.0,6.0,135.0,62.0,3.0,3.0,28.0,3.0,4.0,3.0,56.0,12.0,5.0,4.0,52.0,53.0,3.0,19.0,7.0,56.0,2.0,20.0,181.0,9.0,6.0,4.0,2.0,7.0,29.0,10.0,3.0,10.0,13.0,46.0,29.0,1.0,5.0,873.0,5.0,15.0,10.0,505.0,2.0,,186.0,7.0,,101.0,,222.0,222.0,5.0,34.0,23.0,28.0,183.0,139.0,409.0,4.0,17.0,25.0,206.0,33.0,19.0,20.0,116.0,74.0,178.0,2.0,422.0,11.0,31.0,,512.0,2.0,8.0,1.0,4.0,27.0,,76.0,837.0,32.0,8.0,8.0,6.0,0.0,8.0,8.0,16.0,12.0,3.0,2021,0.6153846153846154
363,187644.0,D,21.0,Left Full Back,False,12 May 1996,Greece,Thessaloniki,24,Kostas Tsimikas,16006.0,4.0,,,,,,,4.0,,2.0,2.0,,2.0,,,,,,,,,,2.0,,,,1.0,,,,2.0,,,0.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,6.0,,,,5.0,,,2.0,,,1.0,,4.0,4.0,,,,1.0,2.0,,4.0,,0.0,,4.0,,,,2.0,2.0,1.0,,3.0,,,,5.0,,,,2.0,,,2.0,10.0,,1.0,1.0,,0.0,1.0,,,,,2020,0.5
578,344441.0,G,1.0,Goalkeeper,False,24 June 1994,United States,Park Ridge,29,Matt Turner,54760.0,120.0,41.0,,,56.0,14.0,73.0,176.0,,,,4.0,10.0,,80.0,58.0,,,,,,,,96.0,,,,,,2.0,,,0.0,4.0,0.0,5.0,,5.0,,44.0,,,193.0,10.0,15.0,11.0,4.0,,1.0,,,,43.0,139.0,56.0,4.0,8.0,900.0,,,,146.0,,,20.0,55.0,,2.0,1.0,107.0,107.0,,8.0,1.0,2.0,40.0,19.0,109.0,,0.0,,137.0,96.0,5.0,,,,44.0,,139.0,35.0,172.0,,276.0,,,,,,,,409.0,,1.0,1.0,3.0,0.0,2.0,,,,1.0,2023,0.2
578,323826.0,D,13.0,Right Full Back,True,28 November 2002,Italy,Verona,21,Destiny Udogie,126824.0,130.0,2.0,,,182.0,1.0,4.0,312.0,,56.0,7.0,7.0,9.0,12.0,72.0,28.0,,5.0,2.0,,,2.0,60.0,61.0,2.0,3.0,5.0,1.0,8.0,,7.0,,8.0,2.0,52.0,52.0,3.0,23.0,13.0,42.0,3.0,19.0,111.0,9.0,8.0,8.0,,13.0,23.0,10.0,2.0,10.0,53.0,32.0,25.0,0.0,7.0,733.0,1.0,1.0,6.0,346.0,2.0,1.0,118.0,1.0,,10.0,2.0,95.0,95.0,10.0,32.0,19.0,21.0,129.0,114.0,305.0,5.0,18.0,7.0,140.0,4.0,23.0,17.0,7.0,7.0,135.0,3.0,220.0,2.0,6.0,2.0,353.0,5.0,2.0,5.0,,25.0,,70.0,575.0,25.0,12.0,12.0,13.0,0.0,7.0,7.0,5.0,13.0,3.0,2023,0.7777777777777778
578,343411.0,M,16.0,Centre Defensive Midfielder,False,26 March 2004,France,,19,Lesley Ugochukwu,74960.0,40.0,1.0,,,42.0,,3.0,82.0,,0.0,1.0,3.0,6.0,,21.0,6.0,,1.0,,,,,13.0,6.0,,,3.0,,3.0,1.0,,,1.0,2.0,6.0,10.0,,2.0,,11.0,,2.0,30.0,1.0,2.0,2.0,,,6.0,,,,26.0,5.0,5.0,2.0,1.0,141.0,,1.0,,96.0,1.0,,9.0,11.0,,5.0,,18.0,18.0,,2.0,4.0,5.0,27.0,21.0,82.0,3.0,1.0,1.0,46.0,3.0,2.0,3.0,,,27.0,,50.0,1.0,4.0,,96.0,,,,5.0,4.0,,0.0,114.0,1.0,3.0,3.0,,0.0,2.0,3.0,,4.0,,2023,0.3333333333333333
489,303142.0,F,9.0,Centre Striker,True,19 July 1996,Germany,Achim,26,Deniz Undav,114957.0,39.0,3.0,,,83.0,,4.0,122.0,1.0,0.0,7.0,5.0,22.0,6.0,55.0,18.0,5.0,8.0,8.0,1.0,5.0,23.0,44.0,21.0,1.0,,3.0,8.0,6.0,,,1.0,8.0,4.0,37.0,20.0,,1.0,1.0,16.0,,15.0,36.0,6.0,9.0,9.0,,1.0,13.0,0.0,,0.0,33.0,10.0,3.0,9.0,,619.0,,1.0,7.0,158.0,1.0,,17.0,13.0,,9.0,1.0,65.0,65.0,11.0,5.0,5.0,7.0,49.0,50.0,118.0,3.0,10.0,8.0,48.0,6.0,1.0,6.0,1.0,1.0,71.0,3.0,115.0,0.0,6.0,7.0,162.0,1.0,27.0,6.0,16.0,7.0,3.0,0.0,248.0,45.0,13.0,13.0,4.0,1.0,9.0,4.0,6.0,4.0,2.0,2022,0.4090909090909091
578,302813.0,M,30.0,Centre Central Midfielder,True,18 April 1997,Netherlands,Amersfoort,26,Donny van de Beek,11031.0,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,4.0,2.0,1.0,1.0,,0.0,0.0,,,,,2023,0.0
489,302813.0,M,30.0,Centre Central Midfielder,True,18 April 1997,Netherlands,Amersfoort,25,Donny van de Beek,11031.0,9.0,0.0,,,37.0,,,46.0,,,3.0,3.0,7.0,3.0,9.0,7.0,,3.0,1.0,,,1.0,17.0,3.0,,,1.0,2.0,1.0,,,,2.0,0.0,11.0,7.0,,1.0,,1.0,,4.0,8.0,2.0,3.0,2.0,1.0,,6.0,1.0,,1.0,13.0,3.0,2.0,3.0,1.0,164.0,,1.0,2.0,56.0,1.0,,11.0,10.0,,4.0,,20.0,20.0,1.0,1.0,1.0,5.0,21.0,22.0,43.0,1.0,3.0,3.0,10.0,0.0,1.0,3.0,,,30.0,1.0,49.0,,,1.0,59.0,1.0,2.0,2.0,5.0,,,,78.0,11.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,,,2022,0.5714285714285714
418,302813.0,M,30.0,Centre Central Midfielder,True,18 April 1997,Netherlands,Amersfoort,24,Donny van de Beek,11031.0,100.0,5.0,,,131.0,1.0,3.0,231.0,1.0,1.0,7.0,8.0,15.0,7.0,63.0,34.0,4.0,5.0,2.0,2.0,4.0,7.0,58.0,42.0,1.0,,14.0,3.0,8.0,1.0,1.0,4.0,9.0,2.0,43.0,36.0,,5.0,2.0,31.0,1.0,9.0,89.0,5.0,14.0,12.0,2.0,2.0,18.0,8.0,1.0,8.0,62.0,24.0,14.0,8.0,3.0,552.0,,2.0,3.0,268.0,3.0,1.0,43.0,31.0,,14.0,,80.0,80.0,7.0,15.0,20.0,14.0,66.0,59.0,225.0,8.0,19.0,5.0,113.0,10.0,5.0,14.0,6.0,5.0,76.0,1.0,168.0,4.0,9.0,,275.0,,7.0,2.0,10.0,21.0,2.0,1.0,382.0,11.0,8.0,8.0,3.0,0.0,5.0,4.0,1.0,11.0,1.0,2021,0.3333333333333333
